"id","part","m","int_t","target_n","beta_m","beta_s","v_sh","v_r","setup_r_a","setup_r_b","exp_t","thr"
60,10,30,0.5,352,2.994,0.0588,500,1667,1800,120,1.53188609422769,1.83826331307323
61,1,10,0.2,788,2.994,0.0588,500,1667,1800,120,4.27334733436093,5.12801680123312
61,2,10,0.2,788,2.994,0.0588,500,1667,1800,120,4.27334733436093,5.12801680123312
61,3,10,0.2,788,2.994,0.0588,500,1667,1800,120,4.27334733436093,5.12801680123312
61,4,10,0.2,788,2.994,0.0588,500,1667,1800,120,4.27334733436093,5.12801680123312
61,5,10,0.2,788,2.994,0.0588,500,1667,1800,120,4.27334733436093,5.12801680123312
61,6,10,0.2,788,2.994,0.0588,500,1667,1800,120,4.27334733436093,5.12801680123312
61,7,10,0.2,788,2.994,0.0588,500,1667,1800,120,4.27334733436093,5.12801680123312
61,8,10,0.2,788,2.994,0.0588,500,1667,1800,120,4.27334733436093,5.12801680123312
61,9,10,0.2,788,2.994,0.0588,500,1667,1800,120,4.27334733436093,5.12801680123312
61,10,10,0.2,788,2.994,0.0588,500,1667,1800,120,4.27334733436093,5.12801680123312
62,1,30,0.2,788,2.994,0.0588,500,1667,1800,120,2.31333800034253,2.77600560041104
62,2,30,0.2,788,2.994,0.0588,500,1667,1800,120,2.31333800034253,2.77600560041104
62,3,30,0.2,788,2.994,0.0588,500,1667,1800,120,2.31333800034253,2.77600560041104
62,4,30,0.2,788,2.994,0.0588,500,1667,1800,120,2.31333800034253,2.77600560041104
62,5,30,0.2,788,2.994,0.0588,500,1667,1800,120,2.31333800034253,2.77600560041104
62,6,30,0.2,788,2.994,0.0588,500,1667,1800,120,2.31333800034253,2.77600560041104
62,7,30,0.2,788,2.994,0.0588,500,1667,1800,120,2.31333800034253,2.77600560041104
62,8,30,0.2,788,2.994,0.0588,500,1667,1800,120,2.31333800034253,2.77600560041104
62,9,30,0.2,788,2.994,0.0588,500,1667,1800,120,2.31333800034253,2.77600560041104
62,10,30,0.2,788,2.994,0.0588,500,1667,1800,120,2.31333800034253,2.77600560041104
63,1,10,0.5,788,2.994,0.0588,500,1667,1800,120,4.27334733436093,5.12801680123312
63,2,10,0.5,788,2.994,0.0588,500,1667,1800,120,4.27334733436093,5.12801680123312
63,3,10,0.5,788,2.994,0.0588,500,1667,1800,120,4.27334733436093,5.12801680123312
63,4,10,0.5,788,2.994,0.0588,500,1667,1800,120,4.27334733436093,5.12801680123312
63,5,10,0.5,788,2.994,0.0588,500,1667,1800,120,4.27334733436093,5.12801680123312
63,6,10,0.5,788,2.994,0.0588,500,1667,1800,120,4.27334733436093,5.12801680123312
63,7,10,0.5,788,2.994,0.0588,500,1667,1800,120,4.27334733436093,5.12801680123312
63,8,10,0.5,788,2.994,0.0588,500,1667,1800,120,4.27334733436093,5.12801680123312
63,9,10,0.5,788,2.994,0.0588,500,1667,1800,120,4.27334733436093,5.12801680123312
63,10,10,0.5,788,2.994,0.0588,500,1667,1800,120,4.27334733436093,5.12801680123312
64,1,30,0.5,788,2.994,0.0588,500,1667,1800,120,2.31333800034253,2.77600560041104
64,2,30,0.5,788,2.994,0.0588,500,1667,1800,120,2.31333800034253,2.77600560041104
64,3,30,0.5,788,2.994,0.0588,500,1667,1800,120,2.31333800034253,2.77600560041104
64,4,30,0.5,788,2.994,0.0588,500,1667,1800,120,2.31333800034253,2.77600560041104
64,5,30,0.5,788,2.994,0.0588,500,1667,1800,120,2.31333800034253,2.77600560041104
64,6,30,0.5,788,2.994,0.0588,500,1667,1800,120,2.31333800034253,2.77600560041104
64,7,30,0.5,788,2.994,0.0588,500,1667,1800,120,2.31333800034253,2.77600560041104
64,8,30,0.5,788,2.994,0.0588,500,1667,1800,120,2.31333800034253,2.77600560041104
64,9,30,0.5,788,2.994,0.0588,500,1667,1800,120,2.31333800034253,2.77600560041104
64,10,30,0.5,788,2.994,0.0588,500,1667,1800,120,2.31333800034253,2.77600560041104
65,1,10,0.2,352,1.75,0.289,5,100,10,2,6.86666061947437,8.23999274336925
65,2,10,0.2,352,1.75,0.289,5,100,10,2,6.86666061947437,8.23999274336925
65,3,10,0.2,352,1.75,0.289,5,100,10,2,6.86666061947437,8.23999274336925
65,4,10,0.2,352,1.75,0.289,5,100,10,2,6.86666061947437,8.23999274336925
65,5,10,0.2,352,1.75,0.289,5,100,10,2,6.86666061947437,8.23999274336925
65,6,10,0.2,352,1.75,0.289,5,100,10,2,6.86666061947437,8.23999274336925
65,7,10,0.2,352,1.75,0.289,5,100,10,2,6.86666061947437,8.23999274336925
65,8,10,0.2,352,1.75,0.289,5,100,10,2,6.86666061947437,8.23999274336925
65,9,10,0.2,352,1.75,0.289,5,100,10,2,6.86666061947437,8.23999274336925
65,10,10,0.2,352,1.75,0.289,5,100,10,2,6.86666061947437,8.23999274336925
66,1,30,0.2,352,1.75,0.289,5,100,10,2,4.84423806990299,5.81308568388359
66,2,30,0.2,352,1.75,0.289,5,100,10,2,4.84423806990299,5.81308568388359
66,3,30,0.2,352,1.75,0.289,5,100,10,2,4.84423806990299,5.81308568388359
66,4,30,0.2,352,1.75,0.289,5,100,10,2,4.84423806990299,5.81308568388359
66,5,30,0.2,352,1.75,0.289,5,100,10,2,4.84423806990299,5.81308568388359
66,6,30,0.2,352,1.75,0.289,5,100,10,2,4.84423806990299,5.81308568388359
66,7,30,0.2,352,1.75,0.289,5,100,10,2,4.84423806990299,5.81308568388359
66,8,30,0.2,352,1.75,0.289,5,100,10,2,4.84423806990299,5.81308568388359
66,9,30,0.2,352,1.75,0.289,5,100,10,2,4.84423806990299,5.81308568388359
66,10,30,0.2,352,1.75,0.289,5,100,10,2,4.84423806990299,5.81308568388359
67,1,10,0.5,352,1.75,0.289,5,100,10,2,6.86666061947437,8.23999274336925
67,2,10,0.5,352,1.75,0.289,5,100,10,2,6.86666061947437,8.23999274336925
67,3,10,0.5,352,1.75,0.289,5,100,10,2,6.86666061947437,8.23999274336925
67,4,10,0.5,352,1.75,0.289,5,100,10,2,6.86666061947437,8.23999274336925
67,5,10,0.5,352,1.75,0.289,5,100,10,2,6.86666061947437,8.23999274336925
67,6,10,0.5,352,1.75,0.289,5,100,10,2,6.86666061947437,8.23999274336925
67,7,10,0.5,352,1.75,0.289,5,100,10,2,6.86666061947437,8.23999274336925
67,8,10,0.5,352,1.75,0.289,5,100,10,2,6.86666061947437,8.23999274336925
67,9,10,0.5,352,1.75,0.289,5,100,10,2,6.86666061947437,8.23999274336925
67,10,10,0.5,352,1.75,0.289,5,100,10,2,6.86666061947437,8.23999274336925
68,1,30,0.5,352,1.75,0.289,5,100,10,2,4.84423806990299,5.81308568388359
68,2,30,0.5,352,1.75,0.289,5,100,10,2,4.84423806990299,5.81308568388359
68,3,30,0.5,352,1.75,0.289,5,100,10,2,4.84423806990299,5.81308568388359
68,4,30,0.5,352,1.75,0.289,5,100,10,2,4.84423806990299,5.81308568388359
68,5,30,0.5,352,1.75,0.289,5,100,10,2,4.84423806990299,5.81308568388359
68,6,30,0.5,352,1.75,0.289,5,100,10,2,4.84423806990299,5.81308568388359
68,7,30,0.5,352,1.75,0.289,5,100,10,2,4.84423806990299,5.81308568388359
68,8,30,0.5,352,1.75,0.289,5,100,10,2,4.84423806990299,5.81308568388359
68,9,30,0.5,352,1.75,0.289,5,100,10,2,4.84423806990299,5.81308568388359
68,10,30,0.5,352,1.75,0.289,5,100,10,2,4.84423806990299,5.81308568388359
69,1,10,0.2,788,1.75,0.289,5,100,10,2,14.1333197958688,16.9599837550425
69,2,10,0.2,788,1.75,0.289,5,100,10,2,14.1333197958688,16.9599837550425
69,3,10,0.2,788,1.75,0.289,5,100,10,2,14.1333197958688,16.9599837550425
69,4,10,0.2,788,1.75,0.289,5,100,10,2,14.1333197958688,16.9599837550425
69,5,10,0.2,788,1.75,0.289,5,100,10,2,14.1333197958688,16.9599837550425
69,6,10,0.2,788,1.75,0.289,5,100,10,2,14.1333197958688,16.9599837550425
69,7,10,0.2,788,1.75,0.289,5,100,10,2,14.1333197958688,16.9599837550425
69,8,10,0.2,788,1.75,0.289,5,100,10,2,14.1333197958688,16.9599837550425
69,9,10,0.2,788,1.75,0.289,5,100,10,2,14.1333197958688,16.9599837550425
69,10,10,0.2,788,1.75,0.289,5,100,10,2,14.1333197958688,16.9599837550425
70,1,30,0.2,788,1.75,0.289,5,100,10,2,7.37777326528959,8.8533279183475
70,2,30,0.2,788,1.75,0.289,5,100,10,2,7.37777326528959,8.8533279183475
70,3,30,0.2,788,1.75,0.289,5,100,10,2,7.37777326528959,8.8533279183475
70,4,30,0.2,788,1.75,0.289,5,100,10,2,7.37777326528959,8.8533279183475
70,5,30,0.2,788,1.75,0.289,5,100,10,2,7.37777326528959,8.8533279183475
70,6,30,0.2,788,1.75,0.289,5,100,10,2,7.37777326528959,8.8533279183475
70,7,30,0.2,788,1.75,0.289,5,100,10,2,7.37777326528959,8.8533279183475
70,8,30,0.2,788,1.75,0.289,5,100,10,2,7.37777326528959,8.8533279183475
70,9,30,0.2,788,1.75,0.289,5,100,10,2,7.37777326528959,8.8533279183475
70,10,30,0.2,788,1.75,0.289,5,100,10,2,7.37777326528959,8.8533279183475
71,1,10,0.5,788,1.75,0.289,5,100,10,2,14.1333197958688,16.9599837550425
71,2,10,0.5,788,1.75,0.289,5,100,10,2,14.1333197958688,16.9599837550425
71,3,10,0.5,788,1.75,0.289,5,100,10,2,14.1333197958688,16.9599837550425
71,4,10,0.5,788,1.75,0.289,5,100,10,2,14.1333197958688,16.9599837550425
71,5,10,0.5,788,1.75,0.289,5,100,10,2,14.1333197958688,16.9599837550425
71,6,10,0.5,788,1.75,0.289,5,100,10,2,14.1333197958688,16.9599837550425
71,7,10,0.5,788,1.75,0.289,5,100,10,2,14.1333197958688,16.9599837550425
71,8,10,0.5,788,1.75,0.289,5,100,10,2,14.1333197958688,16.9599837550425
71,9,10,0.5,788,1.75,0.289,5,100,10,2,14.1333197958688,16.9599837550425
71,10,10,0.5,788,1.75,0.289,5,100,10,2,14.1333197958688,16.9599837550425
72,1,30,0.5,788,1.75,0.289,5,100,10,2,7.37777326528959,8.8533279183475
72,2,30,0.5,788,1.75,0.289,5,100,10,2,7.37777326528959,8.8533279183475
72,3,30,0.5,788,1.75,0.289,5,100,10,2,7.37777326528959,8.8533279183475
72,4,30,0.5,788,1.75,0.289,5,100,10,2,7.37777326528959,8.8533279183475
72,5,30,0.5,788,1.75,0.289,5,100,10,2,7.37777326528959,8.8533279183475
72,6,30,0.5,788,1.75,0.289,5,100,10,2,7.37777326528959,8.8533279183475
72,7,30,0.5,788,1.75,0.289,5,100,10,2,7.37777326528959,8.8533279183475
72,8,30,0.5,788,1.75,0.289,5,100,10,2,7.37777326528959,8.8533279183475
72,9,30,0.5,788,1.75,0.289,5,100,10,2,7.37777326528959,8.8533279183475
72,10,30,0.5,788,1.75,0.289,5,100,10,2,7.37777326528959,8.8533279183475
73,1,10,0.2,352,2.954,0.2889,5,100,10,2,2.76000117665542,3.3120014119865
73,2,10,0.2,352,2.954,0.2889,5,100,10,2,2.76000117665542,3.3120014119865
73,3,10,0.2,352,2.954,0.2889,5,100,10,2,2.76000117665542,3.3120014119865
73,4,10,0.2,352,2.954,0.2889,5,100,10,2,2.76000117665542,3.3120014119865
73,5,10,0.2,352,2.954,0.2889,5,100,10,2,2.76000117665542,3.3120014119865
73,6,10,0.2,352,2.954,0.2889,5,100,10,2,2.76000117665542,3.3120014119865
73,7,10,0.2,352,2.954,0.2889,5,100,10,2,2.76000117665542,3.3120014119865
73,8,10,0.2,352,2.954,0.2889,5,100,10,2,2.76000117665542,3.3120014119865
73,9,10,0.2,352,2.954,0.2889,5,100,10,2,2.76000117665542,3.3120014119865
73,10,10,0.2,352,2.954,0.2889,5,100,10,2,2.76000117665542,3.3120014119865
74,1,30,0.2,352,2.954,0.2889,5,100,10,2,2.65330071922156,3.18396086306588
74,2,30,0.2,352,2.954,0.2889,5,100,10,2,2.65330071922156,3.18396086306588
74,3,30,0.2,352,2.954,0.2889,5,100,10,2,2.65330071922156,3.18396086306588
74,4,30,0.2,352,2.954,0.2889,5,100,10,2,2.65330071922156,3.18396086306588
74,5,30,0.2,352,2.954,0.2889,5,100,10,2,2.65330071922156,3.18396086306588
74,6,30,0.2,352,2.954,0.2889,5,100,10,2,2.65330071922156,3.18396086306588
74,7,30,0.2,352,2.954,0.2889,5,100,10,2,2.65330071922156,3.18396086306588
74,8,30,0.2,352,2.954,0.2889,5,100,10,2,2.65330071922156,3.18396086306588
74,9,30,0.2,352,2.954,0.2889,5,100,10,2,2.65330071922156,3.18396086306588
74,10,30,0.2,352,2.954,0.2889,5,100,10,2,2.65330071922156,3.18396086306588
75,1,10,0.5,352,2.954,0.2889,5,100,10,2,2.76000117665542,3.3120014119865
75,2,10,0.5,352,2.954,0.2889,5,100,10,2,2.76000117665542,3.3120014119865
75,3,10,0.5,352,2.954,0.2889,5,100,10,2,2.76000117665542,3.3120014119865
75,4,10,0.5,352,2.954,0.2889,5,100,10,2,2.76000117665542,3.3120014119865
75,5,10,0.5,352,2.954,0.2889,5,100,10,2,2.76000117665542,3.3120014119865
75,6,10,0.5,352,2.954,0.2889,5,100,10,2,2.76000117665542,3.3120014119865
75,7,10,0.5,352,2.954,0.2889,5,100,10,2,2.76000117665542,3.3120014119865
75,8,10,0.5,352,2.954,0.2889,5,100,10,2,2.76000117665542,3.3120014119865
75,9,10,0.5,352,2.954,0.2889,5,100,10,2,2.76000117665542,3.3120014119865
75,10,10,0.5,352,2.954,0.2889,5,100,10,2,2.76000117665542,3.3120014119865
76,1,30,0.5,352,2.954,0.2889,5,100,10,2,2.65330071922156,3.18396086306588
76,2,30,0.5,352,2.954,0.2889,5,100,10,2,2.65330071922156,3.18396086306588
76,3,30,0.5,352,2.954,0.2889,5,100,10,2,2.65330071922156,3.18396086306588
76,4,30,0.5,352,2.954,0.2889,5,100,10,2,2.65330071922156,3.18396086306588
76,5,30,0.5,352,2.954,0.2889,5,100,10,2,2.65330071922156,3.18396086306588
76,6,30,0.5,352,2.954,0.2889,5,100,10,2,2.65330071922156,3.18396086306588
76,7,30,0.5,352,2.954,0.2889,5,100,10,2,2.65330071922156,3.18396086306588
76,8,30,0.5,352,2.954,0.2889,5,100,10,2,2.65330071922156,3.18396086306588
76,9,30,0.5,352,2.954,0.2889,5,100,10,2,2.65330071922156,3.18396086306588
76,10,30,0.5,352,2.954,0.2889,5,100,10,2,2.65330071922156,3.18396086306588
77,1,10,0.2,788,2.954,0.2889,5,100,10,2,4.9400026341036,5.92800316092433
77,2,10,0.2,788,2.954,0.2889,5,100,10,2,4.9400026341036,5.92800316092433
77,3,10,0.2,788,2.954,0.2889,5,100,10,2,4.9400026341036,5.92800316092433
77,4,10,0.2,788,2.954,0.2889,5,100,10,2,4.9400026341036,5.92800316092433
77,5,10,0.2,788,2.954,0.2889,5,100,10,2,4.9400026341036,5.92800316092433
77,6,10,0.2,788,2.954,0.2889,5,100,10,2,4.9400026341036,5.92800316092433
77,7,10,0.2,788,2.954,0.2889,5,100,10,2,4.9400026341036,5.92800316092433
77,8,10,0.2,788,2.954,0.2889,5,100,10,2,4.9400026341036,5.92800316092433
77,9,10,0.2,788,2.954,0.2889,5,100,10,2,4.9400026341036,5.92800316092433
77,10,10,0.2,788,2.954,0.2889,5,100,10,2,4.9400026341036,5.92800316092433
78,1,30,0.2,788,2.954,0.2889,5,100,10,2,3.96988797529784,4.76386557035741
78,2,30,0.2,788,2.954,0.2889,5,100,10,2,3.96988797529784,4.76386557035741
78,3,30,0.2,788,2.954,0.2889,5,100,10,2,3.96988797529784,4.76386557035741
78,4,30,0.2,788,2.954,0.2889,5,100,10,2,3.96988797529784,4.76386557035741
78,5,30,0.2,788,2.954,0.2889,5,100,10,2,3.96988797529784,4.76386557035741
78,6,30,0.2,788,2.954,0.2889,5,100,10,2,3.96988797529784,4.76386557035741
78,7,30,0.2,788,2.954,0.2889,5,100,10,2,3.96988797529784,4.76386557035741
78,8,30,0.2,788,2.954,0.2889,5,100,10,2,3.96988797529784,4.76386557035741
78,9,30,0.2,788,2.954,0.2889,5,100,10,2,3.96988797529784,4.76386557035741
78,10,30,0.2,788,2.954,0.2889,5,100,10,2,3.96988797529784,4.76386557035741
79,1,10,0.5,788,2.954,0.2889,5,100,10,2,4.9400026341036,5.92800316092433
79,2,10,0.5,788,2.954,0.2889,5,100,10,2,4.9400026341036,5.92800316092433
79,3,10,0.5,788,2.954,0.2889,5,100,10,2,4.9400026341036,5.92800316092433
79,4,10,0.5,788,2.954,0.2889,5,100,10,2,4.9400026341036,5.92800316092433
79,5,10,0.5,788,2.954,0.2889,5,100,10,2,4.9400026341036,5.92800316092433
79,6,10,0.5,788,2.954,0.2889,5,100,10,2,4.9400026341036,5.92800316092433
79,7,10,0.5,788,2.954,0.2889,5,100,10,2,4.9400026341036,5.92800316092433
79,8,10,0.5,788,2.954,0.2889,5,100,10,2,4.9400026341036,5.92800316092433
79,9,10,0.5,788,2.954,0.2889,5,100,10,2,4.9400026341036,5.92800316092433
79,10,10,0.5,788,2.954,0.2889,5,100,10,2,4.9400026341036,5.92800316092433
80,1,30,0.5,788,2.954,0.2889,5,100,10,2,3.96988797529784,4.76386557035741
80,2,30,0.5,788,2.954,0.2889,5,100,10,2,3.96988797529784,4.76386557035741
80,3,30,0.5,788,2.954,0.2889,5,100,10,2,3.96988797529784,4.76386557035741
80,4,30,0.5,788,2.954,0.2889,5,100,10,2,3.96988797529784,4.76386557035741
80,5,30,0.5,788,2.954,0.2889,5,100,10,2,3.96988797529784,4.76386557035741
80,6,30,0.5,788,2.954,0.2889,5,100,10,2,3.96988797529784,4.76386557035741
80,7,30,0.5,788,2.954,0.2889,5,100,10,2,3.96988797529784,4.76386557035741
80,8,30,0.5,788,2.954,0.2889,5,100,10,2,3.96988797529784,4.76386557035741
80,9,30,0.5,788,2.954,0.2889,5,100,10,2,3.96988797529784,4.76386557035741
80,10,30,0.5,788,2.954,0.2889,5,100,10,2,3.96988797529784,4.76386557035741
81,1,10,0.2,352,1.75,0.289,30,100,10,2,6.86666061947437,8.23999274336925
81,2,10,0.2,352,1.75,0.289,30,100,10,2,6.86666061947437,8.23999274336925
81,3,10,0.2,352,1.75,0.289,30,100,10,2,6.86666061947437,8.23999274336925
81,4,10,0.2,352,1.75,0.289,30,100,10,2,6.86666061947437,8.23999274336925
81,5,10,0.2,352,1.75,0.289,30,100,10,2,6.86666061947437,8.23999274336925
81,6,10,0.2,352,1.75,0.289,30,100,10,2,6.86666061947437,8.23999274336925
81,7,10,0.2,352,1.75,0.289,30,100,10,2,6.86666061947437,8.23999274336925
81,8,10,0.2,352,1.75,0.289,30,100,10,2,6.86666061947437,8.23999274336925
81,9,10,0.2,352,1.75,0.289,30,100,10,2,6.86666061947437,8.23999274336925
81,10,10,0.2,352,1.75,0.289,30,100,10,2,6.86666061947437,8.23999274336925
82,1,30,0.2,352,1.75,0.289,30,100,10,2,4.84423806990299,5.81308568388359
82,2,30,0.2,352,1.75,0.289,30,100,10,2,4.84423806990299,5.81308568388359
82,3,30,0.2,352,1.75,0.289,30,100,10,2,4.84423806990299,5.81308568388359
82,4,30,0.2,352,1.75,0.289,30,100,10,2,4.84423806990299,5.81308568388359
82,5,30,0.2,352,1.75,0.289,30,100,10,2,4.84423806990299,5.81308568388359
82,6,30,0.2,352,1.75,0.289,30,100,10,2,4.84423806990299,5.81308568388359
82,7,30,0.2,352,1.75,0.289,30,100,10,2,4.84423806990299,5.81308568388359
82,8,30,0.2,352,1.75,0.289,30,100,10,2,4.84423806990299,5.81308568388359
82,9,30,0.2,352,1.75,0.289,30,100,10,2,4.84423806990299,5.81308568388359
82,10,30,0.2,352,1.75,0.289,30,100,10,2,4.84423806990299,5.81308568388359
83,1,10,0.5,352,1.75,0.289,30,100,10,2,6.86666061947437,8.23999274336925
83,2,10,0.5,352,1.75,0.289,30,100,10,2,6.86666061947437,8.23999274336925
83,3,10,0.5,352,1.75,0.289,30,100,10,2,6.86666061947437,8.23999274336925
83,4,10,0.5,352,1.75,0.289,30,100,10,2,6.86666061947437,8.23999274336925
83,5,10,0.5,352,1.75,0.289,30,100,10,2,6.86666061947437,8.23999274336925
83,6,10,0.5,352,1.75,0.289,30,100,10,2,6.86666061947437,8.23999274336925
83,7,10,0.5,352,1.75,0.289,30,100,10,2,6.86666061947437,8.23999274336925
83,8,10,0.5,352,1.75,0.289,30,100,10,2,6.86666061947437,8.23999274336925
83,9,10,0.5,352,1.75,0.289,30,100,10,2,6.86666061947437,8.23999274336925
83,10,10,0.5,352,1.75,0.289,30,100,10,2,6.86666061947437,8.23999274336925
84,1,30,0.5,352,1.75,0.289,30,100,10,2,4.84423806990299,5.81308568388359
84,2,30,0.5,352,1.75,0.289,30,100,10,2,4.84423806990299,5.81308568388359
84,3,30,0.5,352,1.75,0.289,30,100,10,2,4.84423806990299,5.81308568388359
84,4,30,0.5,352,1.75,0.289,30,100,10,2,4.84423806990299,5.81308568388359
84,5,30,0.5,352,1.75,0.289,30,100,10,2,4.84423806990299,5.81308568388359
84,6,30,0.5,352,1.75,0.289,30,100,10,2,4.84423806990299,5.81308568388359
84,7,30,0.5,352,1.75,0.289,30,100,10,2,4.84423806990299,5.81308568388359
84,8,30,0.5,352,1.75,0.289,30,100,10,2,4.84423806990299,5.81308568388359
84,9,30,0.5,352,1.75,0.289,30,100,10,2,4.84423806990299,5.81308568388359
84,10,30,0.5,352,1.75,0.289,30,100,10,2,4.84423806990299,5.81308568388359
85,1,10,0.2,788,1.75,0.289,30,100,10,2,14.1333197958688,16.9599837550425
85,2,10,0.2,788,1.75,0.289,30,100,10,2,14.1333197958688,16.9599837550425
85,3,10,0.2,788,1.75,0.289,30,100,10,2,14.1333197958688,16.9599837550425
85,4,10,0.2,788,1.75,0.289,30,100,10,2,14.1333197958688,16.9599837550425
85,5,10,0.2,788,1.75,0.289,30,100,10,2,14.1333197958688,16.9599837550425
85,6,10,0.2,788,1.75,0.289,30,100,10,2,14.1333197958688,16.9599837550425
85,7,10,0.2,788,1.75,0.289,30,100,10,2,14.1333197958688,16.9599837550425
85,8,10,0.2,788,1.75,0.289,30,100,10,2,14.1333197958688,16.9599837550425
85,9,10,0.2,788,1.75,0.289,30,100,10,2,14.1333197958688,16.9599837550425
85,10,10,0.2,788,1.75,0.289,30,100,10,2,14.1333197958688,16.9599837550425
86,1,30,0.2,788,1.75,0.289,30,100,10,2,7.37777326528959,8.8533279183475
86,2,30,0.2,788,1.75,0.289,30,100,10,2,7.37777326528959,8.8533279183475
86,3,30,0.2,788,1.75,0.289,30,100,10,2,7.37777326528959,8.8533279183475
86,4,30,0.2,788,1.75,0.289,30,100,10,2,7.37777326528959,8.8533279183475
86,5,30,0.2,788,1.75,0.289,30,100,10,2,7.37777326528959,8.8533279183475
86,6,30,0.2,788,1.75,0.289,30,100,10,2,7.37777326528959,8.8533279183475
86,7,30,0.2,788,1.75,0.289,30,100,10,2,7.37777326528959,8.8533279183475
86,8,30,0.2,788,1.75,0.289,30,100,10,2,7.37777326528959,8.8533279183475
86,9,30,0.2,788,1.75,0.289,30,100,10,2,7.37777326528959,8.8533279183475
86,10,30,0.2,788,1.75,0.289,30,100,10,2,7.37777326528959,8.8533279183475
87,1,10,0.5,788,1.75,0.289,30,100,10,2,14.1333197958688,16.9599837550425
87,2,10,0.5,788,1.75,0.289,30,100,10,2,14.1333197958688,16.9599837550425
87,3,10,0.5,788,1.75,0.289,30,100,10,2,14.1333197958688,16.9599837550425
87,4,10,0.5,788,1.75,0.289,30,100,10,2,14.1333197958688,16.9599837550425
87,5,10,0.5,788,1.75,0.289,30,100,10,2,14.1333197958688,16.9599837550425
87,6,10,0.5,788,1.75,0.289,30,100,10,2,14.1333197958688,16.9599837550425
87,7,10,0.5,788,1.75,0.289,30,100,10,2,14.1333197958688,16.9599837550425
87,8,10,0.5,788,1.75,0.289,30,100,10,2,14.1333197958688,16.9599837550425
87,9,10,0.5,788,1.75,0.289,30,100,10,2,14.1333197958688,16.9599837550425
87,10,10,0.5,788,1.75,0.289,30,100,10,2,14.1333197958688,16.9599837550425
88,1,30,0.5,788,1.75,0.289,30,100,10,2,7.37777326528959,8.8533279183475
88,2,30,0.5,788,1.75,0.289,30,100,10,2,7.37777326528959,8.8533279183475
88,3,30,0.5,788,1.75,0.289,30,100,10,2,7.37777326528959,8.8533279183475
88,4,30,0.5,788,1.75,0.289,30,100,10,2,7.37777326528959,8.8533279183475
88,5,30,0.5,788,1.75,0.289,30,100,10,2,7.37777326528959,8.8533279183475
88,6,30,0.5,788,1.75,0.289,30,100,10,2,7.37777326528959,8.8533279183475
88,7,30,0.5,788,1.75,0.289,30,100,10,2,7.37777326528959,8.8533279183475
88,8,30,0.5,788,1.75,0.289,30,100,10,2,7.37777326528959,8.8533279183475
88,9,30,0.5,788,1.75,0.289,30,100,10,2,7.37777326528959,8.8533279183475
88,10,30,0.5,788,1.75,0.289,30,100,10,2,7.37777326528959,8.8533279183475
89,1,10,0.2,352,2.954,0.2889,30,100,10,2,2.76000117665542,3.3120014119865
89,2,10,0.2,352,2.954,0.2889,30,100,10,2,2.76000117665542,3.3120014119865
89,3,10,0.2,352,2.954,0.2889,30,100,10,2,2.76000117665542,3.3120014119865
89,4,10,0.2,352,2.954,0.2889,30,100,10,2,2.76000117665542,3.3120014119865
89,5,10,0.2,352,2.954,0.2889,30,100,10,2,2.76000117665542,3.3120014119865
89,6,10,0.2,352,2.954,0.2889,30,100,10,2,2.76000117665542,3.3120014119865
89,7,10,0.2,352,2.954,0.2889,30,100,10,2,2.76000117665542,3.3120014119865
89,8,10,0.2,352,2.954,0.2889,30,100,10,2,2.76000117665542,3.3120014119865
89,9,10,0.2,352,2.954,0.2889,30,100,10,2,2.76000117665542,3.3120014119865
89,10,10,0.2,352,2.954,0.2889,30,100,10,2,2.76000117665542,3.3120014119865
90,1,30,0.2,352,2.954,0.2889,30,100,10,2,2.65330071922156,3.18396086306588
90,2,30,0.2,352,2.954,0.2889,30,100,10,2,2.65330071922156,3.18396086306588
90,3,30,0.2,352,2.954,0.2889,30,100,10,2,2.65330071922156,3.18396086306588
90,4,30,0.2,352,2.954,0.2889,30,100,10,2,2.65330071922156,3.18396086306588
90,5,30,0.2,352,2.954,0.2889,30,100,10,2,2.65330071922156,3.18396086306588
90,6,30,0.2,352,2.954,0.2889,30,100,10,2,2.65330071922156,3.18396086306588
90,7,30,0.2,352,2.954,0.2889,30,100,10,2,2.65330071922156,3.18396086306588
90,8,30,0.2,352,2.954,0.2889,30,100,10,2,2.65330071922156,3.18396086306588
90,9,30,0.2,352,2.954,0.2889,30,100,10,2,2.65330071922156,3.18396086306588
90,10,30,0.2,352,2.954,0.2889,30,100,10,2,2.65330071922156,3.18396086306588
91,1,10,0.5,352,2.954,0.2889,30,100,10,2,2.76000117665542,3.3120014119865
91,2,10,0.5,352,2.954,0.2889,30,100,10,2,2.76000117665542,3.3120014119865
91,3,10,0.5,352,2.954,0.2889,30,100,10,2,2.76000117665542,3.3120014119865
91,4,10,0.5,352,2.954,0.2889,30,100,10,2,2.76000117665542,3.3120014119865
91,5,10,0.5,352,2.954,0.2889,30,100,10,2,2.76000117665542,3.3120014119865
91,6,10,0.5,352,2.954,0.2889,30,100,10,2,2.76000117665542,3.3120014119865
91,7,10,0.5,352,2.954,0.2889,30,100,10,2,2.76000117665542,3.3120014119865
91,8,10,0.5,352,2.954,0.2889,30,100,10,2,2.76000117665542,3.3120014119865
91,9,10,0.5,352,2.954,0.2889,30,100,10,2,2.76000117665542,3.3120014119865
91,10,10,0.5,352,2.954,0.2889,30,100,10,2,2.76000117665542,3.3120014119865
